State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
MD,1564,6611.05,101.596,12159.089,20.159,149853.059,Petroleum Liquids,Combustion turbine - aeroderivative,1972.0,52.0,0.0,180.6,Oil,RFO,38.4878,-75.8208,0.3494736,1498.986,2.159493846938079,4.410348174013797,1.2791289373887471,6176152.402242905,8031718.467338794,1504255.6303691666,0.0,0.0,64007.397623244666,75681.57466607675,17562.440310347498,0.0,0.0,13883.205000000002,0.0,0.0,0.0,147393.35975,0.0,940629.2349301266,1223232.3144039426,229098.43063776055,0.0,11030.5395067383,2228.166475535,8802.3730312033,940629.2349301266,64007.397623244666,0.0,0.0,1223232.3144039426,75681.57466607675,0.0,0.0,229098.43063776055,17562.440310347498,13883.205000000002,147393.35975,1004636.6325533713,1298913.8890700194,407937.43569810805,91.07774211222055,117.75615220602248,46.34402953067558
MD,1571,779346.73,19.568,515207.683,463.638,8678400.152,Natural Gas Steam Turbine,Oil/Gas steam,1975.0,49.0,7207.145869947277,1825.0,Gas,NG,38.5444,-76.6861,0.28207362,1484.376,315.4017880793655,525.0332411097098,150.79071472796224,902049113.9069852,1000584295.6433364,177329880.5200836,13153041212.65378,0.0,9348508.998672392,9009570.417442622,2070356.5132149216,0.0,0.0,1636628.133,0.0,0.0,0.0,17375535.345349997,0.0,137382258.8276142,152389186.53501758,27007375.948702626,0.0,467388.5273400501,262668.45003499096,204720.07730505912,137382258.8276142,9348508.998672392,0.0,0.0,152389186.53501758,9009570.417442622,0.0,0.0,27007375.948702626,2070356.5132149216,1636628.133,17375535.345349997,146730767.82628658,161398756.9524602,48089895.94026755,313.93746154049717,345.32032241140996,234.9056163583186
MD,1572,297393.9,1.219,218294.28,168.881,3671421.71,Natural Gas Fired Combustion Turbine,Combustion turbine,1992.0,32.0,1522.246631517282,326.0,Gas,NG,39.2097,-77.4644,0.2959008,1433.241,114.73128089090123,207.49748778437473,57.5408056651962,328131463.3479775,387881598.35064137,67667987.46227074,496252401.8746339,0.0,3400635.165606313,3560656.8903798703,790035.2617831439,0.0,0.0,624527.1900000001,0.0,0.0,0.0,6630397.000500001,0.0,49974486.901168905,59074444.30411724,10305847.901807293,0.0,198033.230913516,100232.65865613,97800.57225738598,49974486.901168905,3400635.165606313,0.0,0.0,59074444.30411724,3560656.8903798703,0.0,0.0,10305847.901807293,790035.2617831439,624527.1900000001,6630397.000500001,53375122.06677522,62635101.19449711,18350807.354090437,269.52608822549035,316.2858117577791,187.634969106273
MD,1573,457.03,0.968,517.1,1.657,6384.9,Petroleum Liquids,Combustion turbine - aeroderivative,1973.0,51.0,0.0,260.0,Oil,DFO,38.3592,-76.9767,0.311705,1491.681,0.167377415825113,0.3063858765544686,0.08842775326987075,478699.40925982327,571188.3401096066,103991.037845368,0.0,0.0,4961.0666050563495,5257.581641674681,1214.1130523953254,0.0,0.0,959.763,0.0,0.0,0.0,10189.483849999999,0.0,72906.01490501591,86992.09740407202,15837.85567411768,0.0,469.10520837,154.03588300099995,315.06932536900007,72906.01490501591,4961.0666050563495,0.0,0.0,86992.09740407202,5257.581641674681,0.0,0.0,15837.85567411768,1214.1130523953254,959.763,10189.483849999999,77867.08151007225,92249.6790457467,28201.215576513,165.99065651101387,196.65029805635004,89.50796953490968
MA,1588,1337708.64,2.913,577285.229,36.884,9713953.723,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,5433.929712460064,1744.4,Gas,NG,42.3908,-71.0675,0.2945766,1453.695,518.3930721759037,920.2127608786507,258.8245182261435,1482604186.4230847,1727483598.7503247,304377633.43394476,9478946990.415337,33345762889.947784,15365170.659293786,15790850.976677647,3553660.63524495,0.0,0.0,2809188.144,0.0,0.0,0.0,29824214.128799997,0.0,225800911.4336134,263096094.46437234,46356773.89742522,5078566297.026972,523704.32728479634,450856.90558708797,72847.42169770837,-4852765385.593358,15365170.659293786,0.0,0.0,-4815470202.562599,15790850.976677647,0.0,0.0,-5032209523.129546,3553660.63524495,2809188.144,29824214.128799997,-4837400214.934064,-4799679351.585921,-4996022460.2215,-9236.891816445563,-9164.864793977158,-68582.00803527773
MA,1595,2246310.43,4.379,866339.339,59.704,14563531.176,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,1746.3598431012965,234.7,Gas,NG,42.3633,-71.0792,0.2881576,1453.695,889.8884304849463,1545.2419613442946,434.62395131955736,2545080911.186947,2915605344.056068,511117766.75179946,409870655.1758743,1253803704.8668633,26376293.07957381,26516352.0566681,5967386.8516175235,0.0,0.0,4717251.903000001,0.0,0.0,0.0,50081491.03685,0.0,387616327.1903168,444047271.7515344,77843337.1761268,190954552.7460078,785929.7933489133,757089.054502781,28840.7388461323,196661774.444309,26376293.07957381,0.0,0.0,253092719.0055266,26516352.0566681,0.0,0.0,-113111215.569881,5967386.8516175235,4717251.903000001,50081491.03685,223038067.5238828,279609071.0621947,-52345085.77841348,283.78879311025827,355.76850938651506,-1814.9703465531447
MA,1599,88867.9,76.817,63193.072,57.071,878246.273,Petroleum Liquids,Combustion turbine - aeroderivative,1968.0,56.0,0.0,1495.0,Oil,RFO,41.7694,-70.5097,0.3610077,1440.546,28.101168211781054,61.690427612075055,17.194470242241312,80369341.08569382,110740829.35966185,20220697.004875787,0.0,0.0,832918.6257971905,1058607.737823208,236080.07642597324,0.0,0.0,186622.59,0.0,0.0,0.0,1981309.8305000002,0.0,12240266.575970633,16865850.25950427,3079616.1614378113,0.0,57327.788064398395,29951.74375193,27376.044312468395,12240266.575970633,832918.6257971905,0.0,0.0,16865850.25950427,1058607.737823208,0.0,0.0,3079616.1614378113,236080.07642597324,186622.59,1981309.8305000002,13073185.201767823,17924457.997327477,5483628.658363785,228.04272837253438,312.6661363105843,200.30756071892648
MA,1660,32483.75,0.101,20037.825,2.349,323113.889,Natural Gas Fired Combined Cycle,Combined cycle,1977.0,47.0,3839.1823602098357,217.0,Gas,NG,42.235,-70.9672,0.33914453,1434.337,10.933954132488157,22.647222501889132,6.285068880117638,31271108.818916127,41124851.23169144,7391241.003018343,833102572.1655344,0.0,324082.400486949,388626.3381324175,86293.99572401517,0.0,0.0,68215.875,0.0,0.0,0.0,724225.2062499999,0.0,4762596.070827488,6263322.99323332,1125687.469649958,0.0,18178.0082612775,10948.215903625,7229.792357652501,4762596.070827488,324082.400486949,0.0,0.0,6263322.99323332,388626.3381324175,0.0,0.0,1125687.469649958,86293.99572401517,68215.875,724225.2062499999,5086678.471314437,6651949.331365738,2004422.5466239732,279.8259522276705,365.9338930731819,277.2448290997399
MA,1682,52713.74,0.382,33940.177,45.314,561871.236,Natural Gas Fired Combined Cycle,Combined cycle,1975.0,49.0,1904.192149970709,118.0,Gas,NG,41.8653,-71.1061,0.2640567,1444.198,22.788856176424396,36.50035526381408,10.199237675102546,65176128.664573774,70217622.82843818,11994303.505920595,224694673.69654363,0.0,675461.6970692191,626346.0963270495,140035.53327915797,0.0,0.0,110698.854,0.0,0.0,0.0,1175252.8333,0.0,9926337.313049737,10694157.873393798,1826734.8011355144,0.0,30790.0092896919,17766.464974258,13023.544315433901,9926337.313049737,675461.6970692191,0.0,0.0,10694157.873393798,626346.0963270495,0.0,0.0,1826734.8011355144,140035.53327915797,110698.854,1175252.8333,10601799.010118956,11320503.969720848,3252722.0217146724,344.32594385959806,367.6680920492871,249.75705099417115
MI,1702,676331.09,240.824,789074.466,260.532,7872226.534,Natural Gas Steam Turbine,Oil/Gas steam,1977.0,47.0,4162.652606912713,1402.3,Gas,NG,43.644996,-83.840074,0.4301526,1363.844,179.48687653359843,495.9006256622222,130.8588905657457,513332466.88609153,854833105.8774997,153890055.30531693,5837287750.673697,0.0,5319991.020455858,8509654.736363733,1796692.5674676884,0.0,0.0,1420295.289,0.0,0.0,0.0,15078801.65155,0.0,78180636.44551696,130191251.44685383,23437485.92289061,0.0,715836.2827158702,227948.398681003,487887.88403486717,78180636.44551696,5319991.020455858,0.0,0.0,130191251.44685383,8509654.736363733,0.0,0.0,23437485.92289061,1796692.5674676884,1420295.289,15078801.65155,83500627.46597281,138700906.18321756,41733275.4309083,116.64766020125846,193.7606538425082,85.53865918081665
MI,1710,7152318.55,4220.542,7314171.66,2533.851,69738404.785,Conventional Steam Coal,Coal,1980.0,44.0,9880.764499121266,1560.8,Coal,SUB,42.910296,-86.20074,0.4141546,1325.858,1971.4250554902658,5394.482950779312,1383.8554581688725,5638275658.70216,9313437205.012026,1627414018.806594,15421897230.22847,0.0,58433038.64473148,92569327.435373,19000335.440658618,0.0,0.0,15019868.955,0.0,0.0,0.0,159460942.07225,0.0,858710500.2856085,1418438332.178917,247855477.60587847,0.0,6635304.623125602,2410593.841440785,4224710.781684816,858710500.2856085,58433038.64473148,0.0,0.0,1418438332.178917,92569327.435373,0.0,0.0,247855477.60587847,19000335.440658618,15019868.955,159460942.07225,917143538.93034,1511007659.61429,441336624.0737871,138.22176840741847,227.72242503352024,104.46552364888323
MI,1728,22835.68,0.079,15571.507,4.874,262010.687,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,1280.9587586770108,142.2,Gas,NG,42.2947,-83.1019,0.27634126,1353.982,9.433309761895398,16.865570636237276,4.418326754895133,26979265.91902084,31609528.31983587,5195952.263756676,182152335.4838709,421329420.5747041,279603.3013425796,289413.19211783167,60663.626344710174,0.0,0.0,47954.928,0.0,0.0,0.0,509121.48559999996,0.0,4108947.5465613557,4814137.427889851,791344.5595701281,64168554.25795734,14126.232906342899,7696.4622294559995,6429.770676886899,-60059606.71139599,279603.3013425796,0.0,0.0,-59354416.830067486,289413.19211783167,0.0,0.0,-63377209.69838721,60663.626344710174,47954.928,509121.48559999996,-59780003.41005341,-59065003.63794965,-62759469.6584425,-4231.843252648854,-4181.228217710367,-9760.763301254896
MI,1730,2451.09,0.01,2065.6,12.255,35010.9,Natural Gas Fired Combustion Turbine,Combustion turbine,1970.0,54.0,3044.493263034564,121.6,Gas,NG,42.5497,-83.4425,0.35565853,1366.035,0.7867231057480506,1.7943097641502983,0.4742454144416067,2250028.0824394245,3197643.545069647,557712.6073833295,370210380.78500295,0.0,23318.47285437222,30790.35555281912,6511.38954028326,0.0,0.0,5147.289000000001,0.0,0.0,0.0,54647.051550000004,0.0,342679.72289474227,487001.7456638247,84939.74063906769,0.0,1873.88071632,826.107285003,1047.773431317,342679.72289474227,23318.47285437222,0.0,0.0,487001.7456638247,30790.35555281912,0.0,0.0,84939.74063906769,6511.38954028326,5147.289000000001,54647.051550000004,365998.1957491145,517792.1012166438,151245.47072935096,195.31563165230497,276.32073733780885,144.34940437384714
MI,1733,12527090.83,2835.868,12476220.915,3824.884,118927292.214,Conventional Steam Coal,Coal,1973.0,51.0,13174.352665495022,3293.1000000000004,Coal,SUB,41.8906,-83.3464,0.43672997,1349.599,3274.410622884452,9282.083670086102,2423.7850843587958,9364814381.449532,15935558048.922628,2850371259.2059436,43384460762.74166,0.0,97053530.86229515,159280555.77867752,33278569.208246265,0.0,0.0,26306890.743,0.0,0.0,0.0,279291490.05485,0.0,1426263086.332932,2426988649.162739,434112107.69993883,0.0,11318236.727907998,4222089.353943461,7096147.373964538,1426263086.332932,97053530.86229515,0.0,0.0,2426988649.162739,159280555.77867752,0.0,0.0,434112107.69993883,33278569.208246265,26306890.743,279291490.05485,1523316617.1952271,2586269204.9414163,772989057.7060351,134.58957024985187,228.5046043050425,108.93080667153265
MN,1891,109306.86,1.189,84115.178,66.798,1415413.98,Natural Gas Steam Turbine,Oil/Gas steam,1953.0,71.0,4162.652606912713,116.0,Gas,NG,47.5306,-92.1619,0.33564246,1376.992,37.17632067426743,79.38090017675033,21.14907127931275,106324277.12840486,143271899.80972627,24871307.824471794,482867702.4018747,0.0,1101906.1447852866,1362176.2470330358,290376.74866496405,0.0,0.0,229544.40600000002,0.0,0.0,0.0,2436996.4436999997,0.0,16193208.479355266,21820338.73647088,3787905.1109795575,0.0,76308.00251937659,36840.423381762004,39467.579137614586,16193208.479355266,1101906.1447852866,0.0,0.0,21820338.73647088,1362176.2470330358,0.0,0.0,3787905.1109795575,290376.74866496405,229544.40600000002,2436996.4436999997,17295114.624140553,23182514.98350392,6744822.709344521,226.64876622538864,303.801884705569,170.8952729486356
MN,1893,5502945.38,578.625,5682618.346,2335.304,54229380.094,Conventional Steam Coal,Coal,1980.0,44.0,6587.176332747511,923.3,Coal,SUB,47.2611,-93.6528,0.39947754,1396.716,1572.5291985523843,3939.9173539982053,1064.729003173129,4497433507.859818,6903267577.886318,1252121307.7315998,6081939908.025777,0.0,46609765.44509267,67608981.7946092,14618729.213567063,0.0,0.0,11556185.298,0.0,0.0,0.0,122688167.24710001,0.0,684960014.6056947,1051369020.2895631,190698323.3288683,0.0,5155184.4194305055,1854694.551155446,3300489.8682750594,684960014.6056947,46609765.44509267,0.0,0.0,1051369020.2895631,67608981.7946092,0.0,0.0,190698323.3288683,14618729.213567063,11556185.298,122688167.24710001,731569780.0507873,1118978002.0841722,339561405.0875354,141.9095265134286,217.05877249834373,102.88212315131297
MN,1904,1834098.19,4.61,906180.375,143.856,15248168.46,Natural Gas Fired Combustion Turbine,Combustion turbine,2018.0,6.0,3108.944424354763,562.8,Gas,NG,44.8108,-93.2501,0.27936712,1425.206,749.450934185691,1286.9003636124437,354.86769406392693,2143429671.7710764,2434513338.3603153,417324408.2191781,1749713922.0268605,50085869302.07694,22213725.689263884,22083210.239589535,4872333.439497717,0.0,0.0,3851606.199,0.0,0.0,0.0,40891219.14605,0.0,326444763.82292235,370776863.93513125,63558590.082446374,7628087821.361705,822072.9716402624,618158.401433573,203914.57020668942,-7301643057.538782,22213725.689263884,0.0,0.0,-7257310957.426574,22083210.239589535,0.0,0.0,-7564529231.279259,4872333.439497717,3851606.199,40891219.14605,-7279429331.849518,-7235227747.186984,-7514914072.49471,-8854.967360531326,-8801.198916381727,-36853.24724406664
MN,1912,2506403.22,5.504,1090360.779,122.175,18347374.685,Natural Gas Fired Combined Cycle,Combined cycle,2008.0,16.0,3195.939418950149,644.0,Gas,NG,44.9314,-93.1117,0.24354346,1417.17,1174.817397430908,1768.5973752467492,484.9476085442304,3359977756.6523967,3456139856.199645,570298387.6480149,2058184985.8038962,14563111368.437288,34821587.65985211,30349130.95923422,6658330.665312284,0.0,0.0,5263446.762000001,0.0,0.0,0.0,55880259.789900005,0.0,511725278.2613388,526370785.08101416,86856557.46778949,2217964747.715861,989158.6161888813,844749.870138174,144408.7460507073,-1706239469.4545221,34821587.65985211,0.0,0.0,-1691593962.6348467,30349130.95923422,0.0,0.0,-2131108190.2480714,6658330.665312284,5263446.762000001,55880259.789900005,-1671417881.79467,-1661244831.6756124,-2063306153.030859,-1689.7369688134127,-1679.4524199528332,-14287.958378271322
MN,1915,1052113.21,557.515,1090211.399,492.607,10394871.612,Conventional Steam Coal,Coal,1958.0,66.0,3293.5881663737555,598.4,Coal,SUB,45.03,-92.7786,0.38555574,1409.5,311.50942909663144,746.4442781128059,203.56652155405928,890916967.2163659,1318221499.678976,239394229.34757373,1970883158.7580552,0.0,9233139.478424156,12808983.812415749,2794968.340937234,0.0,0.0,2209437.741,0.0,0.0,0.0,23456864.01695,0.0,135686830.6803223,200765395.6630315,36459788.57583237,0.0,989023.1009383952,354600.764324807,634422.3366135883,135686830.6803223,9233139.478424156,0.0,0.0,200765395.6630315,12808983.812415749,0.0,0.0,36459788.57583237,2794968.340937234,2209437.741,23456864.01695,144919970.15874645,213574379.47544724,64921058.6747196,146.5283975887367,215.9447835675483,102.3309787944328
MN,1927,2518530.72,5.276,1045141.675,156.951,17586494.944,Natural Gas Fired Combined Cycle,Combined cycle,2009.0,15.0,3733.265389702093,585.9,Gas,NG,45.0203,-93.2753,0.28022233,1436.894,1025.983592969857,1752.7602207860039,487.29407940561885,2934313075.893791,3319796297.5411644,573057837.3810078,2187320191.826456,17798359203.603024,30410153.695626564,30077365.388687827,6690547.710239147,0.0,0.0,5288914.512000001,0.0,0.0,0.0,56150642.40240001,0.0,446896463.0181562,505605634.07502484,87276822.20902719,2710693634.214217,948136.5368923725,848837.2827174241,99299.25417494844,-2263797171.196061,30410153.695626564,0.0,0.0,-2205088000.1391926,30077365.388687827,0.0,0.0,-2623416812.00519,6690547.710239147,5288914.512000001,56150642.40240001,-2233387017.5004344,-2175010634.750505,-2555286707.380551,-2355.554216717161,-2293.9846215391663,-25733.191337757373
MN,2038,49912.17,0.175,34318.547,15.384,580870.777,Natural Gas Fired Combustion Turbine,Combustion turbine,2007.0,17.0,643.9938660759925,194.29999999999998,Gas,NG,45.601,-93.2081,0.41893208,1443.833,13.600620843238799,34.56921245734654,9.657180171813328,38897775.61166297,60419892.72078575,11356843.882052474,125128008.17856534,769886059.7983465,403122.401793598,593207.6857680667,132593.083758997,0.0,0.0,104815.557,0.0,0.0,0.0,1112791.8301499998,0.0,5924138.934912777,9201961.636159414,1729649.5740805338,117253799.49311146,31133.260764630897,16822.233066639,14311.027697991896,-111329660.55819869,403122.401793598,0.0,0.0,-108051837.85695204,593207.6857680667,0.0,0.0,-115524149.91903093,132593.083758997,104815.557,1112791.8301499998,-110926538.15640509,-107458630.17118397,-114173949.44812195,-3562.9592092847456,-3451.570042199464,-7978.039862514044
MN,2039,58015.12,0.205,40576.474,10.764,682188.959,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,967.4951051195634,191.3,Gas,NG,45.296797,-93.558447,0.4219687,1437.624,15.694838535908849,40.35486264432348,11.224967107808995,44887238.2126993,70393308.07334295,13200561.318783376,185081813.60937247,1506022123.7765975,465195.01420433825,692489.442976591,154118.7983902175,0.0,0.0,121831.75200000001,0.0,0.0,0.0,1293447.1004,0.0,6836335.27611858,10720914.771012334,2010448.1051060504,229367467.93381843,36810.3563927478,19553.224594904004,17257.1317978438,-222531132.65769985,465195.01420433825,0.0,0.0,-218646553.1628061,692489.442976591,0.0,0.0,-227357019.82871237,154118.7983902175,121831.75200000001,1293447.1004,-222065937.6434955,-217954063.7198295,-225787622.17792216,-6032.7027338221005,-5920.998465604906,-13083.728212942855
MS,2047,595735.51,2.09,413930.766,189.794,6965205.608,Natural Gas Fired Combustion Turbine,Combustion turbine,1994.0,30.0,3805.616578793205,170.5,Gas,NG,30.34,-88.4919,0.3042385,1639.242,223.52969645492928,363.4213438799226,115.26497755591673,639294931.8610977,696563734.636784,135551613.60575807,648857626.6842414,0.0,6625420.2029241035,6236310.260979472,1582588.1418427369,0.0,0.0,1251044.571,0.0,0.0,0.0,13281923.195450002,0.0,97364744.82605575,106086794.83905338,20644537.617501892,0.0,375511.6577744802,200784.730363217,174726.92741126317,97364744.82605575,6625420.2029241035,0.0,0.0,106086794.83905338,6236310.260979472,0.0,0.0,20644537.617501892,1582588.1418427369,1251044.571,13281923.195450002,103990165.02897985,112323105.10003285,36760093.52579463,276.92925872206314,299.120154526575,210.38596666483258
MS,2049,3468306.05,10.216,2023538.044,4074.921,34082966.602,Natural Gas Steam Turbine,Oil/Gas steam,1973.0,51.0,4923.775922671354,919.1,Gas,NG,30.4392,-89.0286,0.22768149,1601.256,1738.9439301552293,2165.991003430611,671.0599121585017,4973379640.243956,4461430247.74581,789166456.698398,4525442450.527242,0.0,51542298.089801,37168405.61886928,9213652.59393623,0.0,0.0,7283442.705,0.0,0.0,0.0,77325883.38475,0.0,757446704.896864,679476710.9547465,120190207.76222388,0.0,1835722.7533847266,1168946.4256820348,666776.3277026918,757446704.896864,51542298.089801,0.0,0.0,679476710.9547465,37168405.61886928,0.0,0.0,120190207.76222388,9213652.59393623,7283442.705,77325883.38475,808989002.986665,716645116.5736158,214013186.4459101,440.6923657153793,390.3885351163499,320.96698331098554
MS,2070,2200212.09,5.714,1131894.851,230.894,19043793.27,Natural Gas Fired Combustion Turbine,Combustion turbine,2006.0,18.0,8044.74963724564,510.5,Gas,NG,31.528,-89.3004,0.19126205,1547.93,1313.2022920305315,1421.3898649524317,425.70468423496635,3755758555.20732,3058832670.978386,500628708.6603204,4106844689.8138995,21972646234.840946,38923315.93578495,24391050.08258373,5844925.314546088,0.0,0.0,4620445.3889999995,0.0,0.0,0.0,49053728.54655,0.0,572002772.3221323,465860822.028419,76245851.54993944,3346438376.3851132,1026837.6908359797,741552.222113703,285285.4687222766,-2774435604.0629807,38923315.93578495,0.0,0.0,-2880577554.356694,24391050.08258373,0.0,0.0,-3270192524.8351736,5844925.314546088,4620445.3889999995,49053728.54655,-2735512288.127196,-2856186504.2741103,-3210673425.585078,-2664.016243794219,-2781.5364879612107,-11254.248034310664
MO,2079,2829160.54,1295.239,2672598.846,806.351,27818848.22,Conventional Steam Coal,Coal,1969.0,55.0,6328.064338240081,1046.2,Coal,SUB,39.1306,-94.4778,0.28393093,1520.901,1137.4722113164935,1860.1871773267364,547.3958168872379,3253170524.3651714,3560304857.7922826,643737480.6593916,6620420910.666773,0.0,33714676.34342087,31920811.962926798,7515744.565861776,0.0,0.0,5941237.134000001,0.0,0.0,0.0,63076134.239300005,0.0,495458515.615577,542235135.4683193,98041345.88851681,0.0,2424540.782328856,953530.932171818,1471009.8501570383,495458515.615577,33714676.34342087,0.0,0.0,542235135.4683193,31920811.962926798,0.0,0.0,98041345.88851681,7515744.565861776,5941237.134000001,63076134.239300005,529173191.95899785,574155947.431246,174574461.8276786,218.25708019260807,236.81018344420224,118.67660968350539
MO,2098,73564.88,0.994,40950.366,172.464,1102688.844,Natural Gas Steam Turbine,Oil/Gas steam,1966.0,58.0,9086.428529584067,278.4,Gas,NG,39.7246,-94.8773,0.3655763,1512.5,22.97145010210999,48.637937190082646,14.23358873152233,65698347.292034574,87931978.02904749,16738700.34827026,2529661702.6362042,0.0,680873.7810265401,834627.0021818182,195427.1732838016,0.0,0.0,154486.24800000002,0.0,0.0,0.0,1640128.9996,0.0,10005871.313511955,13392057.681303091,2549307.3805303513,0.0,37149.5454946002,24794.064391096,12355.4811035042,10005871.313511955,680873.7810265401,0.0,0.0,13392057.681303091,834627.0021818182,0.0,0.0,2549307.3805303513,195427.1732838016,154486.24800000002,1640128.9996,10686745.094538495,14226684.68348491,4539349.801414153,287.66825952397846,382.9571666106333,367.3956330301638
MO,2103,16643809.94,39245.652,16829998.549,7255.606,160469040.183,Conventional Steam Coal,Coal,1972.0,52.0,13174.352665495022,2389.4,Coal,SUB,38.562244,-90.837686,0.3137154,1477.071,6056.375479770193,11268.117398429078,3220.3022095813017,17321233872.142754,20931192108.510193,3787075398.467611,31478798258.933804,0.0,179510969.22038853,193360894.557043,44214749.33755127,0.0,0.0,34952000.874,0.0,0.0,0.0,371073742.6123,0.0,2638027351.670044,3187824706.5362983,576772333.7574453,0.0,15267917.184674999,5609574.777604798,9658342.4070702,2638027351.670044,179510969.22038853,0.0,0.0,3187824706.5362983,193360894.557043,0.0,0.0,576772333.7574453,44214749.33755127,34952000.874,371073742.6123,2817538320.8904324,3381185601.0933414,1027012826.5812964,184.53979588771315,221.45689947068672,106.33427386354533
MO,2107,3354458.13,901.887,3532883.106,3545.624,33685025.661,Conventional Steam Coal,Coal,1967.0,57.0,6587.176332747511,1099.4,Coal,SUB,38.915479,-90.290247,0.3303633,1467.209,1159.114894632518,2286.2851616390067,649.0322208033434,3315068598.649001,4193786463.7632604,763261891.6647319,7241941660.222614,0.0,34356165.47690783,39232653.373725355,8911212.391629906,0.0,0.0,7044362.073,0.0,0.0,0.0,74787644.00835,0.0,504885604.5967528,638714509.6091509,116244937.37349996,0.0,3204977.500651678,1130575.498423371,2074402.002228307,504885604.5967528,34356165.47690783,0.0,0.0,638714509.6091509,39232653.373725355,0.0,0.0,116244937.37349996,8911212.391629906,7044362.073,74787644.00835,539241770.0736606,677947162.9828763,206988155.84647986,168.25134340693964,211.52946092290108,99.7820844870641
MO,2161,138161.22,0.781,109480.322,139.571,1837359.011,Natural Gas Fired Combustion Turbine,Combustion turbine,1992.0,32.0,1522.246631517282,197.5,Gas,NG,37.108611,-93.261944,0.39035562,1529.667,40.40374569962418,90.32110956543724,26.731913164615744,115554712.70092516,161572620.87386674,31436729.881588116,300643709.7246632,0.0,1197567.0225368608,1549910.2401429028,367029.1677501742,0.0,0.0,290138.56200000003,0.0,0.0,0.0,3080304.3999,0.0,17599005.646455374,24607542.181609422,4787820.191497323,0.0,99318.8730694734,46565.401656774004,52753.47141269939,17599005.646455374,1197567.0225368608,0.0,0.0,24607542.181609422,1549910.2401429028,0.0,0.0,4787820.191497323,367029.1677501742,290138.56200000003,3080304.3999,18796572.668992236,26157452.421752326,8525292.321147498,189.25479204585884,263.36839729801636,161.6062809298877
MO,2167,4979818.71,10812.986,4745547.382,10018.575,45250423.159,Conventional Steam Coal,Coal,1972.0,52.0,6587.176332747511,1300.0,Coal,RC,36.5147,-89.5617,0.36625707,1496.794,1552.1132944183971,3326.990148240021,963.512636405851,4439044022.036616,6000192064.998369,1133090860.4132807,8563329232.571764,0.0,46004638.04656129,57091150.94379876,13229028.497852335,0.0,0.0,10457619.291000001,0.0,0.0,0.0,111025058.13945,0.0,676067284.3424491,913830440.6937233,172569962.6113185,0.0,4305087.978075455,1678381.664616657,2626706.313458798,676067284.3424491,46004638.04656129,0.0,0.0,913830440.6937233,57091150.94379876,0.0,0.0,172569962.6113185,13229028.497852335,10457619.291000001,111025058.13945,722071922.3890103,970921591.6375221,307281668.5396208,167.7252418687632,225.528861798444,116.98364105844708
MO,2168,6185253.88,11289.175,6532567.832,7828.997,62290406.39,Conventional Steam Coal,Coal,1982.0,42.0,9880.764499121266,1181.7,Coal,RC,39.5522,-92.6381,0.4592866,1474.514,1537.3390282265807,4194.774495351065,1196.7444238062071,4396789620.728022,7245485808.776997,1407371442.3960996,11676099408.611599,0.0,45566728.79663585,71982330.34022428,16431300.938859222,0.0,0.0,12989033.148,0.0,0.0,0.0,137900235.2546,0.0,669631930.6486348,1103488924.6793804,214342949.60772032,0.0,5926245.58890257,2084657.556377396,3841588.0325251743,669631930.6486348,45566728.79663585,0.0,0.0,1103488924.6793804,71982330.34022428,0.0,0.0,214342949.60772032,16431300.938859222,12989033.148,137900235.2546,715198659.4452707,1175471255.0196047,381663518.94917953,120.68326374872899,198.35007466122914,99.35045499876318
