,eis facility id,site name,state,site latitude,site longitude,primary naics code,primary naics description,NH3,NOx,Other,PM2_5,SOx,VOC,geometry
43387,13765311,MCI DBA VERIZON BUSINESS,CA,37.481986,-122.207641,221112,Fossil Fuel Electric Power Generation,0.0,0.05263903166460401,0.06711141709554568,0.0029487609877414766,4.504599518112541e-05,0.0067019406648425005,POINT (-122.207641 37.481986)
43413,13770911,IBM CORPORATION,CA,37.195432,-121.748503,221112,Fossil Fuel Electric Power Generation,0.0,0.02151060572908016,0.011949312219722955,0.0014594323428024326,2.3777931642577418e-05,0.0014116313464071282,POINT (-121.748503 37.195432)
43414,13771111,U S TECHNICAL CERAMICS INC,CA,37.111407,-121.635766,221112,Fossil Fuel Electric Power Generation,0.0,0.010177288293079602,0.003966669934346166,0.0007052077877601696,1.3590409398445881e-05,0.0017509046499590802,POINT (-121.635766 37.111407)
43421,13771811,CITY OF SUNNYVALE - STATION 1 -152-1,CA,37.381354,-122.033241,221112,Fossil Fuel Electric Power Generation,0.0,0.0006388712453739001,0.00015760747840818336,2.3511598350801793e-05,3.2096268675979203e-07,4.04051646377918e-05,POINT (-122.033241 37.381354)
43426,13772311,"NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",CA,37.535183,-122.504382,221112,Fossil Fuel Electric Power Generation,0.0,0.79375217447988,1.8799539087258597,0.007891301680199015,0.0033813215586750603,0.0105083653639426,POINT (-122.504382 37.535183)
43438,13774211,CASIOPEA BOVET  LLC,CA,37.550016,-122.31653,221112,Fossil Fuel Electric Power Generation,0.0,0.067107857160575,0.015608382431016482,0.0014753456849101987,2.777663596169e-05,0.00469732275146288,POINT (-122.31653 37.550016)
43456,13778011,S F BAY AREA RAPID TRANSIT DISTRICT,CA,37.599208,-122.382555,221112,Fossil Fuel Electric Power Generation,0.0,0.0174245422410598,0.02228146475834454,0.0010231583590067717,1.91985873593668e-05,0.0022818000460239603,POINT (-122.382555 37.599208)
43457,13778111,S F BAY AREA RAPID TRANSIT DISTRICT,CA,37.63784,-122.416385,221112,Fossil Fuel Electric Power Generation,0.0,0.017243976190410203,0.022050563618014666,0.0010125545042842814,1.8999424021547202e-05,0.0022581560901453403,POINT (-122.416385 37.63784)
43476,13780811,NEW CINGULAR WIRELESS DBA AT&T MOBILITY,CA,37.968298,-122.043628,221112,Fossil Fuel Electric Power Generation,0.0,0.33795489196931006,0.15087464307299372,0.029422386614904913,0.0004382945046575326,0.017745860725674623,POINT (-122.043628 37.968298)
43478,13781011,COMCAST CABLE CORPORATION,CA,38.543152,-122.800887,221112,Fossil Fuel Electric Power Generation,0.0,0.012284052486629001,0.015661379314600928,0.0006881332020115969,1.0506716102085281e-05,0.00156399012049896,POINT (-122.800887 38.543152)
43492,13784211,CITY OF MILL VALLEY,CA,37.89624,-122.534185,221112,Fossil Fuel Electric Power Generation,0.0,0.00199001768217406,0.001100099456058328,0.000164106573984351,2.2435086853333005e-06,0.00028203040005032203,POINT (-122.534185 37.89624)
43497,13785011,NORTH MARIN WATER DISTRICT,CA,38.252008,-122.966296,221112,Fossil Fuel Electric Power Generation,0.0,0.0197754752073802,0.04670459922689792,0.0002087962608375952,2.7863072523717203e-05,0.000249695251488606,POINT (-122.966296 38.252008)
43507,13787211,"USCG ,BASE ALAMEDA",CA,37.781072,-122.249713,221112,Fossil Fuel Electric Power Generation,0.0,0.02189963829705806,0.00530056443949722,0.0010822069009703086,0.00048160681264787936,0.0012830502472245921,POINT (-122.249713 37.781072)
43509,13787711,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,CA,37.766761,-122.2428,221112,Fossil Fuel Electric Power Generation,0.0,0.0077337499085,0.0017987663879386216,0.00017002444531103602,3.1960508479638205e-06,0.000541336275956014,POINT (-122.2428 37.766761)
43513,13788411,LIVERMORE-AMADOR VALLEY WATER MANAGEMENT AGENCY,CA,37.696021,-121.919531,221112,Fossil Fuel Electric Power Generation,0.0,0.0005801346621978601,0.00013493254799800747,1.2756312840705789e-05,2.40479615307316e-07,4.06075938406754e-05,POINT (-121.919531 37.696021)
43527,13790611,TOWN OF WINDSOR,CA,38.533275,-122.75993,221118,Other Electric Power Generation,0.0,0.11507638426899999,0.024352399764874827,0.005516722961774209,9.6544550477991e-05,0.01236407615972914,POINT (-122.75993 38.533275)
43531,13791111,S F BAY AREA RAPID TRANSIT DISTRICT,CA,37.664306,-122.443186,221112,Fossil Fuel Electric Power Generation,0.0,0.019862174852982,0.02539855709454345,0.0011662959295245642,2.1884080985951803e-05,0.00260101567641146,POINT (-122.443186 37.664306)
43539,13792511,PEARL INVESTMENT CO  LLC,CA,37.698257,-121.814372,221112,Fossil Fuel Electric Power Generation,0.0,0.143829241729404,0.09116044529624578,0.012191662751541736,0.000186241216946092,0.0066502075478592606,POINT (-121.814372 37.698257)
43542,13792911,CITY OF ROHNERT PARK,CA,38.345516,-122.700758,221112,Fossil Fuel Electric Power Generation,0.0,0.0014764431643500002,0.0003434065328323948,3.246541557301935e-05,6.10887680573016e-07,0.00010334603198843001,POINT (-122.700758 38.345516)
43543,13793311,SPRINT UNITED MANAGEMENT CO,CA,38.419501,-122.752797,221112,Fossil Fuel Electric Power Generation,0.0,0.10748959828838,0.026933409279168805,0.003052372171685714,5.7466724120682804e-05,0.0025259924055982003,POINT (-122.752797 38.419501)
43548,13795011,PACIFIC GAS & ELECTRIC CO,CA,38.009055,-121.750721,221118,Other Electric Power Generation,0.0,0.01009787334094,0.0012783361014044002,0.0007272944784787683,4.5682013330492e-05,0.00227393384714342,POINT (-121.750721 38.009055)
43558,13796711,AT&T MOBILITY/AT&T SERVICES,CA,38.010939,-122.031774,221112,Fossil Fuel Electric Power Generation,0.0,0.035880626106278804,0.006308366332234749,0.0018490884052443633,2.82537425601508e-05,0.00115652628015848,POINT (-122.031774 38.010939)
43560,13797211,COMCAST,CA,37.312313,-121.857587,221112,Fossil Fuel Electric Power Generation,0.0,0.0464894712520238,0.25098644616736415,0.013740735171535373,0.00044250065763269523,0.014929744289931239,POINT (-121.857587 37.312313)
43565,13797811,"NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",CA,37.910377,-122.706009,221112,Fossil Fuel Electric Power Generation,0.0,1.187141950764e-05,0.0011825470600559,0.001374614217402272,0.00058900466099321,1.3852529542852e-05,POINT (-122.706009 37.910377)
43566,13798011,AMERICAN TOWER - TAMALPAIS - 8521,CA,37.928711,-122.587493,221112,Fossil Fuel Electric Power Generation,0.0,0.014229773245133602,0.00674657616378969,0.0006377050131242083,1.2008444319508562e-05,0.00203037379533296,POINT (-122.587493 37.928711)
43568,13798511,COUNTY OF SANTA CLARA,CA,37.300243,-121.876341,221112,Fossil Fuel Electric Power Generation,0.0,0.00308787723238148,0.0007617679268410891,0.00011363571167110362,1.5534332116795802e-06,0.00019529310628181202,POINT (-121.876341 37.300243)
43572,13799311,MACH II 180 GRAND LLC,CA,37.811335,-122.263574,221112,Fossil Fuel Electric Power Generation,0.0,0.0702757825600446,0.016774730345455523,0.0018645648925405827,3.454054732330664e-05,0.00468382293534694,POINT (-122.263574 37.811335)
43579,13800811,PROLOGIS,CA,37.797332,-122.39425,221112,Fossil Fuel Electric Power Generation,0.0,0.00597808526021014,0.001954817909396516,0.0005199083682806475,7.468630611343441e-06,0.000532650979973728,POINT (-122.39425 37.797332)
43588,13802811,VERIZON WIRELESS (SHADELANDS),CA,37.929653,-122.021924,221112,Fossil Fuel Electric Power Generation,0.0,0.051541882440048,0.012914720173151886,0.0014636295228133318,2.75554098909936e-05,0.001211227705611,POINT (-122.021924 37.929653)
43595,13803711,"SANITARY DISTRICT NO 1, LARKSPUR PUMP STATION",CA,37.938203,-122.531667,221112,Fossil Fuel Electric Power Generation,0.0,0.0019036074285043202,0.0004884535391194738,9.792791331287041e-05,2.65514194673882e-06,8.80164605392996e-05,POINT (-122.531667 37.938203)
43599,13804111,COMCAST CABLE,CA,38.118976,-122.608832,221112,Fossil Fuel Electric Power Generation,0.0,0.00212956900354352,0.0005023313844212235,4.746720021962026e-05,1.037934282866558e-06,0.00013468491026867802,POINT (-122.608832 38.118976)
43620,13807011,TOWN OF HILLSBOROUGH,CA,37.53975,-122.344941,221112,Fossil Fuel Electric Power Generation,0.0,0.012718228381638781,0.0038018443916726214,0.001864877793076558,2.8256164743406598e-05,0.0005821567134803882,POINT (-122.344941 37.53975)
43627,13808611,EXCHANGE BANK,CA,38.513314,-122.783648,221112,Fossil Fuel Electric Power Generation,0.0,0.0538720953069068,0.010993056036947994,0.0020543233155259997,3.764462596795978e-05,0.0026329756133647124,POINT (-122.783648 38.513314)
43666,13815811,AMERICAN TOWER - SUNOL RIDGE - 8252,CA,37.6144,-121.927685,221112,Fossil Fuel Electric Power Generation,0.0,0.0406094354256976,0.009445207468635343,0.0008927870904043599,1.68016601267284e-05,0.0028425227691553003,POINT (-121.927685 37.6144)
43673,13816711,US COAST GUARD STATION GOLDEN GATE,CA,37.8344,-122.478148,221112,Fossil Fuel Electric Power Generation,0.0,0.009160615426809,0.004343201911484887,0.0004105315880506656,7.7250636146145e-06,0.0013070808452394001,POINT (-122.478148 37.8344)
43711,13828911,COMCAST CABLE,CA,38.472279,-122.737892,221112,Fossil Fuel Electric Power Generation,0.0,0.0009083686160857001,0.0003110580322726595,0.00013464481143311136,1.54784676805066e-06,4.70048066154282e-05,POINT (-122.737892 38.472279)
43718,13830511,CITY OF BRISBANE - HARBORMASTER,CA,37.674252,-122.381417,221112,Fossil Fuel Electric Power Generation,0.0,0.00322851989699316,0.0007174805874184593,0.0004540818143109248,5.12280055918554e-06,0.00014927652321920803,POINT (-122.381417 37.674252)
43722,13831511,GENERAL SERVICES ADMINISTRATION,CA,38.438772,-122.709573,221112,Fossil Fuel Electric Power Generation,0.0,0.0092821509664268,0.0021589035083732807,0.0002040641466441686,3.84491382606408e-06,0.000649719088339398,POINT (-122.709573 38.438772)
43735,13834111,METCALF ENERGY CENTER,CA,37.22045,-121.746001,221112,Fossil Fuel Electric Power Generation,0.0,62.000633870559994,936397.5686169794,0.0,4.727339680140001,0.0,POINT (-121.746001 37.22045)
43744,13836211,COMCAST CABLE CORPORATION,CA,38.271748,-122.663004,221112,Fossil Fuel Electric Power Generation,0.0,0.03203178598466,0.007450160731895801,0.0007042076546860787,1.325549221457846e-05,0.0022421161567574,POINT (-122.663004 38.271748)
43745,13836311,MACYS INC,CA,38.45776,-122.72832,221112,Fossil Fuel Electric Power Generation,0.0,0.008764674647036001,0.0021521430637310825,0.0003081996606885073,4.403860281474501e-06,0.000528049376098552,POINT (-122.72832 38.45776)
43747,13837011,MACYS HILLTOP,CA,37.980093,-122.328422,221112,Fossil Fuel Electric Power Generation,0.0,0.0034242640555277003,0.043568541449262435,6.979723734802311e-05,0.0001316989933435946,0.0015631419027670602,POINT (-122.328422 37.980093)
43768,13839511,KIRKWOOD POWERHOUSE,CA,38.686501,-120.064734,221112,Fossil Fuel Electric Power Generation,0.0,0.035343917470400006,0.15597227234820002,0.01779831296800126,0.0017879658681423,0.0979940956148,POINT (-120.064734 38.686501)
43778,13841411,SMUD COSUMNES POWER PLANT,CA,38.3383,-121.1239,221112,Fossil Fuel Electric Power Generation,2.484578787187882,71.33828639938001,1538926.6225114597,52.18646708048334,9.92166449859662,1.193214917568982,POINT (-121.1239 38.3383)
43814,13845911,"MALAGA POWER, LLC",CA,36.68987,-119.74045,221121,Electric Bulk Power Transmission and Control,0.401536023093898,1.84521376116,13208.96487151519,0.22039988213154144,0.0761946549650902,0.021500278338,POINT (-119.74045 36.68987)
43831,13847911,MID-SET COGENERATION COMPANY,CA,35.194094,-119.570877,221118,Other Electric Power Generation,17.6455505874186,0.0,0.516985544823544,0.0,0.0,0.0,POINT (-119.570877 35.194094)
43994,13872411,"MM TULARE ENERGY, LLC",CA,36.389105,-119.394587,221118,Other Electric Power Generation,0.0,8.1464418544971,21.432627031820928,1.7957945340685921,0.2168266492698583,1.308982123017492,POINT (-119.394587 36.389105)
44005,13874311,PACIFIC GAS & ELECTRIC CO,CA,35.317203,-119.039211,221122,Electric Power Distribution,0.0,0.0010913432422200002,0.014012012620144,0.000468324687303704,4.6887707209189e-05,0.000301366770628,POINT (-119.039211 35.317203)
44064,13882811,SOUTHERN CALIFORNIA EDISON CO,CA,37.074218,-119.442112,221122,Electric Power Distribution,0.0,0.8115163666875959,0.10720075758416217,0.02245607123022432,0.0003875502190408926,0.027281222375176002,POINT (-119.442112 37.074218)
44124,13890611,MCKITTRICK LIMITED,CA,35.321952,-119.662484,221112,Fossil Fuel Electric Power Generation,0.49441477611526,1.08411388702694,1.419546111454909,0.2651000285526824,0.024236710387736,0.20322979341665,POINT (-119.662484 35.321952)
44189,13900111,PACIFIC GAS & ELECTRIC CO.,CA,35.376974,-119.021011,221113,Nuclear Electric Power Generation,0.0,2.1228122916e-05,0.0010069750614000001,0.00018174459248902883,1.77245573064252e-05,0.00011702683146,POINT (-119.021011 35.376974)
44246,13908211,HIGH DESERT POWER PROJECT,CA,34.5953,-117.3647,221112,Fossil Fuel Electric Power Generation,41.844576521055,109.3205448458525,1536465.6846322485,89.45383685168753,11.609842621743582,10.08480897349926,POINT (-117.3647 34.5953)
44248,13908711,"BLYTHE ENERGY, INC.",CA,33.6158,-114.6864,221112,Fossil Fuel Electric Power Generation,0.0,55.882751895508235,883891.4967417496,1.4592921781334605,4.511893300749369,0.00793650569789,POINT (-114.6864 33.6158)
44249,13909011,"LA CITY, DWP SCATTERGOOD GENERATING STN",CA,33.9185,-118.4268,221112,Fossil Fuel Electric Power Generation,11.5304269075688,41.369120998821,770359.1491569795,26.21341105961041,4.9471229111745565,10.827310743996055,POINT (-118.4268 33.9185)
44296,13986511,ALGONQUIN POWER SANGER LLC,CA,36.68415,-119.55292,221118,Other Electric Power Generation,0.87134504606919,8.2869738425705,66708.68319760873,7.730973458938639,0.653317737080173,0.584646636220724,POINT (-119.55292 36.68415)
44306,13989511,DP 1550 BRYANT LLC,CA,37.767544,-122.410668,221112,Fossil Fuel Electric Power Generation,0.0,0.00788983467175596,0.0018350693929278018,0.00017345483631086073,3.2659548752892605e-06,0.00055226186465373,POINT (-122.410668 37.767544)
44400,14009011,PACIFIC GAS & ELECTRIC COMPANY,CA,35.39905,-119.447558,221122,Electric Power Distribution,0.0,0.000588853614734,0.0021917401881452,0.00015766395960707083,1.0620550550445219e-05,7.36089698036e-05,POINT (-119.447558 35.39905)
44465,14017011,CITY OF SUNNYVALE - LIBRARY-150-1,CA,37.368758,-122.019636,221112,Fossil Fuel Electric Power Generation,0.0,0.0034711981652363402,0.0008563331346514479,0.00012774410568455012,1.7463750765522601e-06,0.00021953671127357202,POINT (-122.019636 37.368758)
44522,14025311,WALNUT ENERGY CENTER AUTHORITY,CA,37.4877,-120.8955,221118,Other Electric Power Generation,19.22144586108976,31.138571889656,526941.9195684044,75.2601335129796,5.745378600777526,8.407415317391859,POINT (-120.8955 37.4877)
44524,14025511,KINGSBURG COGEN FACILITY,CA,36.549543,-119.579554,221118,Other Electric Power Generation,0.0323292563968297,0.16929291947799,1.3735229636519721,1.2998750677777327,0.023748512548643963,0.039008943819999996,POINT (-119.579554 36.549543)
44550,14029011,PACIFIC GAS & ELECTRIC,CA,37.947052,-121.289432,221122,Electric Power Distribution,0.0,0.0014594969534068001,0.027781571046675602,0.001402452466902104,9.477106055674487e-05,0.0001468641375586,POINT (-121.289432 37.947052)
44575,14032211,PACIFIC GAS & ELECTRIC COMPANY,CA,35.3634,-118.7261,221122,Electric Power Distribution,0.0,0.000409775347058,0.0015224646462102002,0.00010970289985375543,7.395149826743603e-06,5.119878517138001e-05,POINT (-118.7261 35.3634)
44771,14067911,"MM PRIMA DESHECHA ENERGY, LLC",CA,33.516747,-117.620407,221112,Fossil Fuel Electric Power Generation,0.0,24.657281233200003,109.13275476547122,8.97182483930656,7.55309132500692,5.0439471544,POINT (-117.620407 33.516747)
44853,14083311,AT&T BUSH STREET,CA,37.791088,-122.399152,221112,Fossil Fuel Electric Power Generation,0.0,0.086098000682232,0.021573365638210395,0.0024449169969415884,4.6030508348363e-05,0.00202329231125252,POINT (-122.399152 37.791088)
44900,14090111,MODESTO IRRIGATION DISTRICT,CA,37.7311,-121.1253,221118,Other Electric Power Generation,1.274200883253338,1.9609070310522,20410.961095418443,0.20692087756835667,0.11191260070855061,0.07020793421334,POINT (-121.1253 37.7311)
44909,14091511,VISA USA INC,CA,37.558746,-122.277683,221112,Fossil Fuel Electric Power Generation,0.0,0.057924289959844,0.014289722794985651,0.002131669771245938,2.9139281872254402e-05,0.00366342879727286,POINT (-122.277683 37.558746)
44923,14094011,PLACER COUNTY WATER - FRENCH MEADOWS,CA,39.08048,-120.39255,221118,Other Electric Power Generation,0.0,0.015422140580000002,0.12728668047671246,0.047652152599206236,0.0181949032920481,0.0272155422,POINT (-120.39255 39.08048)
45027,14108911,HIGH SIERRA LIMITED,CA,35.5089,-119.0304,221112,Fossil Fuel Electric Power Generation,0.510731037975004,1.752435252052408,10940.234123537764,0.33380316100670004,0.023922969617254403,0.212120838897968,POINT (-119.0304 35.5089)
45112,14121211,"COVANTA STANISLAUS, INC",CA,37.38999,-121.119997,221118,Other Electric Power Generation,0.0,0.0072302623778,0.002582130436301904,0.00044554817875191777,3.94424511198564e-06,0.00020320938176,POINT (-121.119997 37.38999)
45227,14137911,Feather River Energy Center,CA,39.108817,-121.60944,221112,Fossil Fuel Electric Power Generation,41.17530097912,24.061260859020003,51090.44002229737,0.0,0.25764046615999997,0.0,POINT (-121.60944 39.108817)
45242,14140411,LIBERTY UTILITIES - KINGS BEACH,CA,39.245906,-120.027084,221112,Fossil Fuel Electric Power Generation,0.0,0.6681642406285,0.06465940275588174,0.0035441188721213974,3.808633693942e-06,0.020048782754000002,POINT (-120.027084 39.245906)
45427,14164811,MERCED MALL LTD ACLP,CA,37.320081,-120.481962,221118,Other Electric Power Generation,0.0,0.0006450083501400001,0.00152225599372,0.0005208533145854501,2.6443618704734002e-05,0.00045177800052,POINT (-120.481962 37.320081)
45439,14166911,KGO-TV,CA,37.757456,-122.452742,221112,Fossil Fuel Electric Power Generation,0.0,0.017543728172201,0.0018128829789530307,0.0007207011287344885,1.949193552407794e-05,0.0004467297895973221,POINT (-122.452742 37.757456)
45444,14167411,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,CA,37.778478,-122.254225,221112,Fossil Fuel Electric Power Generation,0.0,0.00212956900354352,0.0005253576655868256,7.837096593661444e-05,1.071084355480216e-06,0.00013468491026867802,POINT (-122.254225 37.778478)
45458,14170711,"VISA LAND DEVELOPMENT II, L P",CA,37.557197,-122.279283,221112,Fossil Fuel Electric Power Generation,0.0,0.0890372973835268,0.021967940834844765,0.003334706370668952,4.47899150727182e-05,0.006028832267381001,POINT (-122.279283 37.557197)
45468,14173211,COMCAST OF SAN LEANDRO  INC,CA,37.647952,-122.120099,221112,Fossil Fuel Electric Power Generation,0.0,0.0274397438366436,0.0036442117912909486,0.0011814216184608576,3.5021821528463003e-05,0.0012687268888016802,POINT (-122.120099 37.647952)
45475,14174411,CITY OF ROHNERT PARK,CA,38.349309,-122.703096,221112,Fossil Fuel Electric Power Generation,0.0,0.013182528253125,0.003066078196251569,0.00028981501943593275,5.4600610012363806e-06,0.00092273207207412,POINT (-122.703096 38.349309)
45481,14175411,CITY OF ALAMEDA PUBLIC WORKS DEPT,CA,37.773248,-122.297554,221112,Fossil Fuel Electric Power Generation,0.0,0.016873636164,0.003924579129034199,0.0003709623152257115,6.987715651344121e-06,0.00118109737884138,POINT (-122.297554 37.773248)
45483,14175611,TOWN OF HILLSBOROUGH,CA,37.554648,-122.356057,221112,Fossil Fuel Electric Power Generation,0.0,0.0074534924195870595,0.0018387507966253192,0.000274297082868943,3.7497011588621203e-06,0.00047139732201808405,POINT (-122.356057 37.554648)
45500,14178711,CITY OF PETALUMA,CA,38.236621,-122.641111,221112,Fossil Fuel Electric Power Generation,0.0,0.00217320821827648,0.000917045705222758,0.00028733262179301525,4.55293522824448e-06,0.000114171195335428,POINT (-122.641111 38.236621)
45515,14181111,DALY CITY FIRE STATION NO 92,CA,37.706202,-122.461035,221112,Fossil Fuel Electric Power Generation,0.0,0.0379063333433092,0.009351364141817694,0.0013949884853403976,1.90685514987352e-05,0.0023973898968558003,POINT (-122.461035 37.706202)
45517,14181511,PACIFIC GAS AND ELECTRIC,CA,37.425874,-121.924985,221112,Fossil Fuel Electric Power Generation,0.0,2.54147804911e-05,0.0009075784581771601,0.0006358269238952555,3.9936449498176004e-05,0.00170435609376494,POINT (-121.924985 37.425874)
45527,14183811,CPF 33 NEW LLC,CA,37.788434,-122.401395,221112,Fossil Fuel Electric Power Generation,0.0,0.1531077367413286,0.05382938017215474,0.030083368634937893,0.0019537794783162934,0.007046524627862412,POINT (-122.401395 37.788434)
45535,14185511,NRG ENERGY CENTER LLC,CA,37.786931,-122.417009,221112,Fossil Fuel Electric Power Generation,0.0,0.104381764806088,0.024893375101398187,0.004058373669638288,0.00051183725904696,0.0012844193704342002,POINT (-122.417009 37.786931)
45538,14185811,CITY OF HAYWARD 500 RESERVOIR,CA,37.661903,-122.057901,221112,Fossil Fuel Electric Power Generation,0.0,0.00425237040892664,0.0006270111841168497,0.0001838111450839484,4.54077169525056e-06,6.00869367333774e-05,POINT (-122.057901 37.661903)
45540,14186611,PACIFIC GAS & ELECTRIC CO (PG&E),CA,37.645001,-121.9667,221112,Fossil Fuel Electric Power Generation,0.0,0.02349377416646722,0.06414659886531784,0.008982952938853787,0.003849078983360842,0.00040485432343587,POINT (-121.9667 37.645001)
45545,14187511,PACIFIC BELL,CA,37.790944,-122.404882,221112,Fossil Fuel Electric Power Generation,0.0,0.027897364106889203,0.0068821843995258486,0.0010266502010679516,1.4034102568563e-05,0.00176437271460912,POINT (-122.404882 37.790944)
45575,14193311,CITY OF SUNNYVALE - CITY HALL-151-1,CA,37.371561,-122.037139,221112,Fossil Fuel Electric Power Generation,0.0,0.0098173173882476,0.0024218984329936835,0.0003612884019724241,4.938893347138521e-06,0.0006208970126833321,POINT (-122.037139 37.371561)
45584,14194611,CITY OF SUNNYVALE - STATION 6 -157-1,CA,37.408472,-121.996012,221112,Fossil Fuel Electric Power Generation,0.0,0.00236382315429106,0.0005831472615173115,8.699061095507305e-05,1.18919309546114e-06,0.000149500507131514,POINT (-121.996012 37.408472)
45662,14205811,PACIFIC GAS & ELECTRIC CO.-CISCO BUTTES,CA,39.302619,-120.675128,221118,Other Electric Power Generation,0.0,0.028122726940000002,0.016376132906750492,0.009530422536615535,0.0027317958821222303,0.0045359237000000005,POINT (-120.675128 39.302619)
45668,14206711,PACIFIC GAS & ELEC - REG CENTER,CA,38.95215,-121.08292,221118,Other Electric Power Generation,0.0,0.045359237000000004,0.018143694800000002,0.0,0.009071847400000001,0.0,POINT (-121.08292 38.95215)
45722,14216111,RIO BRAVO,CA,38.83257,-121.31118,221117,Biomass Electric Power Generation,0.0,111.82866289980001,93.29709412073517,93.31340337399081,14.7337506555932,8.518464708600002,POINT (-121.31118 38.83257)
45775,14224811,CITY OF ROSEVILLE - POWER PLANT,CA,38.813005,-121.324757,221112,Fossil Fuel Electric Power Generation,0.0,2.72641582302166,0.7356457910102849,0.5733323097900707,0.028985886004567803,0.377487190665816,POINT (-121.324757 38.813005)
45784,14226511,PACIFIC GAS & ELECTRIC COMPANY,CA,38.14415,-121.70588,221113,Nuclear Electric Power Generation,0.0,0.009071847400000001,0.0,0.0,0.0,0.0,POINT (-121.70588 38.14415)
45810,14230311,PACIFIC GAS & ELECTRIC CO.-AUBURN SERVICE CENTER,CA,38.8888,-121.07444,221118,Other Electric Power Generation,0.0,0.018143694800000002,0.06350293180000001,0.0,0.0,0.0,POINT (-121.07444 38.8888)
45830,14232911,UNIVERSITY CIRCLE,CA,37.458939,-122.142839,221112,Fossil Fuel Electric Power Generation,0.0,0.029026011692802743,0.03902552318930975,0.004335986736806562,2.77471706013348e-05,0.0036955585592094403,POINT (-122.142839 37.458939)
45833,14233511,CITY OF FOSTER CITY,CA,37.557964,-122.272166,221112,Fossil Fuel Electric Power Generation,0.0,0.0077463289321048415,0.007881385432519934,0.0010980143767054416,1.40317257445442e-05,0.000403987871290696,POINT (-122.272166 37.557964)
45851,14237111,CITY OF SUNNYVALE - STATION 4 -155-1,CA,37.355663,-122.014341,221112,Fossil Fuel Electric Power Generation,0.0,0.00183143090340518,0.0004518074144345876,6.739859544550763e-05,9.214223694649821e-07,0.00011582880329235602,POINT (-122.014341 37.355663)
45855,14238211,AT&T MOBILITY /AT&T SERVICES,CA,37.435611,-122.119241,221112,Fossil Fuel Electric Power Generation,0.0,0.00021813892102618,0.00134645629169436,0.0006560719488522122,8.4730963997526e-05,6.88977689399846e-05,POINT (-122.119241 37.435611)
45870,14241011,PACIFIC GAS AND ELECTRIC,CA,37.905103,-121.720348,221112,Fossil Fuel Electric Power Generation,0.0,0.119973276777046,0.01642290456460924,0.0008641013482853907,5.4274957906246e-05,0.0090810190377214,POINT (-121.720348 37.905103)
45885,14244711,CITY OF HAYWARD 750 RESERVOIR,CA,37.659275,-122.044817,221112,Fossil Fuel Electric Power Generation,0.0,0.0206230125507252,0.0024865479050158886,0.0009093082453807414,1.6573539452008e-05,0.000273797789253296,POINT (-122.044817 37.659275)
45897,14248111,PLEASANTON SURGERY CENTER,CA,37.671017,-121.872871,221112,Fossil Fuel Electric Power Generation,0.0,0.0019069748982592002,0.0003836717699678086,0.00012398670298083777,1.85587136748552e-06,0.000267901088443296,POINT (-121.872871 37.671017)
45899,14248611,CITY OF FOSTER CITY,CA,37.567039,-122.261419,221112,Fossil Fuel Electric Power Generation,0.0,0.00318690007549144,0.0015109631872989868,0.0001428205681460153,2.68606152423224e-06,0.00045472245003061804,POINT (-122.261419 37.567039)
45900,14248711,CITY OF SUNNYVALE - STATION 2 -153-1,CA,37.380858,-122.012476,221112,Fossil Fuel Electric Power Generation,0.0,0.00276844024891742,0.000682965098908249,0.0001018825388862435,1.39295404554306e-06,0.000175090102122012,POINT (-122.012476 37.380858)
45902,14248911,PACIFIC BELL (DBA: AT&T CA),CA,37.697765,-121.908845,221112,Fossil Fuel Electric Power Generation,0.0,0.07203877816821841,0.026772422533970903,0.005161593239235372,0.00011087270790817761,0.0033308457997414604,POINT (-121.908845 37.697765)
45903,14249111,MACYS VALLEY FAIR   ATTN: JAMES SKYBERG,CA,37.324487,-121.948107,221112,Fossil Fuel Electric Power Generation,0.0,0.0100518064998428,0.002337914176591177,0.00022098692409834966,4.16062318743148e-06,0.0007035921634058241,POINT (-121.948107 37.324487)
45915,14252411,CITY OF SANTA ROSA SUBREGIONAL UTILITIES,CA,38.42418,-122.82055,221112,Fossil Fuel Electric Power Generation,0.0,1.3725052850371942,1.7498569438570795,0.07688568298272093,0.001174515027804888,0.174745780153945,POINT (-122.82055 38.42418)
45939,14257011,PACIFIC GAS & ELECTRIC CO,CA,37.94192,-121.93734,221112,Fossil Fuel Electric Power Generation,0.0,0.00095124398126758,0.0045324519040000205,0.003828527892416304,0.00046905261233908007,2.56917258485272e-05,POINT (-121.93734 37.94192)
45957,14261011,CITY OF SAN MATEO/3RD &DETROIT STORMWATER PUMP STN,CA,37.568465,-122.296663,221112,Fossil Fuel Electric Power Generation,0.0,0.0316380678075,0.007358586775607915,0.0006955536039606077,1.3096522603849301e-05,0.00221455769872568,POINT (-122.296663 37.568465)
45959,14261211,CITY OF FOSTER CITY,CA,37.55914,-122.250999,221112,Fossil Fuel Electric Power Generation,0.0,0.0034038387911066,0.0011577880674096533,0.00041115024540566285,6.2851183067241804e-06,4.67226812331356e-05,POINT (-122.250999 37.55914)
