State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
GA,7764,47574.36,0.163,32348.989,28.922,542925.595,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1235.0528911243623,386.1,Gas,NG,33.8119,-83.6953,0.3152707,1564.731,17.226032086554223,30.404178933266845,10.86172602739726,49266451.767545074,57151487.545324706,12773389.808219178,476853921.2631163,717011985.1299055,510579.5910454672,521735.7104948591,149131.4983561644,0.0,0.0,99906.156,0.0,0.0,0.0,1060670.3562,0.0,3579154.093889062,4151993.36020483,927972.8656051861,52090140.24500555,29346.5078812683,16034.305299012,13312.2025822563,-48510986.15111648,510579.5910454672,0.0,0.0,-47938146.88480072,521735.7104948591,0.0,0.0,-51162167.379400365,149131.4983561644,99906.156,1060670.3562,-48000406.560071014,-47416411.174305856,-49852459.368844196,-1635.6428762929365,-1615.742880418541,-3744.869345309696
GA,7765,244279.14,0.942,187556.359,48.838,3087742.986,,,,,,,,,,,0.35,1300.0,79.67356164383563,187.90703076923077,55.77149315068493,227866386.3013699,332800634.5264489,65587275.94520548,,0.0,2361524.367123288,3224484.648,765742.6009589041,0.0,0.0,512986.1940000001,,0.0,0.0,5446203.426300001,0.0,16554244.929965127,24177603.841543537,4764844.205016535,0.0,170148.25927250728,82331.035224438,87817.22404806927,16554244.929965127,,0.0,0.0,24177603.841543537,,0.0,0.0,4764844.205016535,,512986.1940000001,5446203.426300001,,,,,,
GA,7768,79937.7,0.234,46358.001,36.879,780079.714,Natural Gas Fired Combustion Turbine,Combustion turbine,1999.0,25.0,1288.856135986733,99.6,Gas,NG,31.3869,-84.08,0.19672437,1592.49,46.38626062073117,50.196673442346196,18.250616438356165,132664705.37529114,108031113.73751444,21462724.93150685,128370071.14427862,171788112.6036054,1374888.764798472,861374.9162706607,250580.96369863016,0.0,0.0,167869.17,0.0,0.0,0.0,1782211.0214999998,0.0,9637946.438662715,7848342.82008791,1559243.6038842706,12480219.38758159,42055.269229784695,26941.93861359,15113.330616194697,-2842272.9489188753,1374888.764798472,0.0,0.0,-4631876.567493681,861374.9162706607,0.0,0.0,-10920975.78369732,250580.96369863016,167869.17,1782211.0214999998,-1467384.1841204034,-3770501.65122302,-8720314.628498692,-34.89180335769107,-89.65586763031938,-576.9948960922244
OH,7782,1259.79,0.007,1376.7,1.517,23336.5,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,640.4793793385054,32.0,Gas,NG,39.3528,-84.5183,0.23810266,1412.422,0.6039900778991665,0.8919359813236367,0.28762328767123285,1727411.6227916162,1751763.7403157908,338244.98630136985,20495340.138832174,29073031.699120987,17902.265908931295,15305.621439513607,3949.067739726027,0.0,0.0,2645.559,0.0,0.0,0.0,28087.01805,0.0,125494.57409106694,127263.72892167592,24573.13007176045,2112124.106656777,1248.9211764899999,424.59546429299996,824.3257121969999,-1986629.5325657104,17902.265908931295,0.0,0.0,-1984860.3777351014,15305.621439513607,0.0,0.0,-2087550.9765850168,3949.067739726027,2645.559,28087.01805,-1968727.266656779,-1969554.7562955879,-2052869.3317952908,-1576.3422894227326,-1577.0048529650808,-2490.3618817420675
OH,7783,1416.7,0.007,1408.1,1.516,23866.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,640.4793793385054,32.0,Gas,NG,41.3884,-83.6402,0.37913963,1374.07,0.42655457327144713,1.031024660590291,0.3234474885844749,1219946.0795563387,1817958.293367584,380374.2465753425,20495340.138832174,29073031.699120987,12643.077551765693,17692.383175729392,4440.93401826484,0.0,0.0,2975.07,0.0,0.0,0.0,31585.326500000003,0.0,88627.75475631854,132072.69114745889,27633.77497254545,2112124.106656777,1277.4067760699998,477.47989289,799.9268831799998,-2023496.3519004586,12643.077551765693,0.0,0.0,-1980051.4155093182,17692.383175729392,0.0,0.0,-2084490.3316842318,4440.93401826484,2975.07,31585.326500000003,-2010853.274348693,-1962359.032333589,-2045489.001165967,-1574.168316638475,-1536.2052786120926,-2557.09495977233
UT,7790,3662057.25,613.87,3865499.478,4773.865,37675447.115,Conventional Steam Coal,Coal,1986.0,38.0,3293.5881663737555,499.5,Coal,BIT,40.0864,-109.2844,0.102042854,1713.022,4096.740299156429,2137.7759938020718,836.0861301369863,11716677255.587387,6217215746.982598,983237289.0410959,1645147289.1036909,0.0,121427382.46699655,36684236.05364355,11479462.566780822,0.0,0.0,7690320.225000001,0.0,0.0,0.0,81645566.38875,0.0,851203848.8986173,451673956.51706654,71431118.78526054,0.0,3506721.9842995866,1234247.690751075,2272474.2935485113,851203848.8986173,121427382.46699655,0.0,0.0,451673956.51706654,36684236.05364355,0.0,0.0,71431118.78526054,11479462.566780822,7690320.225000001,81645566.38875,972631231.3656138,488358192.57071006,172246467.96579134,277.36194534962027,139.26344738967154,75.7968829195534
NC,7805,7727186.38,15.177,3832982.392,395.036,64488565.767,Natural Gas Fired Combined Cycle,Combined cycle,2011.0,13.0,9400.420451560267,2244.8,Gas,NG,34.8392,-79.7406,0.19704288,1539.164,4476.684789847029,5020.37903632462,1764.197803652968,12803318498.962502,10680742654.461487,2074696617.0958903,21102063829.66249,56823063204.02938,132688937.17106593,86149704.26333049,24222435.844155252,0.0,0.0,16227091.398,0.0,0.0,0.0,172277620.3421,0.0,930147152.4100108,775944327.7519444,150724450.9040997,4128133689.302889,3477222.9813918024,2604345.397800146,872877.5835916563,-3197986536.892878,132688937.17106593,0.0,0.0,-3352189361.5509443,86149704.26333049,0.0,0.0,-3977409238.3987894,24222435.844155252,16227091.398,172277620.3421,-3065297599.7218122,-3266039657.287614,-3764682090.814534,-881.5361039903423,-939.2666719292015,-4312.955403578908
GA,7813,428581.4,1.462,289413.558,154.577,4869966.735,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,2561.9175173540216,570.0,Gas,NG,33.9486,-85.2769,0.22375236,1518.71,218.65609472912547,282.2009541146596,97.84963470319636,625356430.9252988,575242925.7416208,115071170.41095892,1460292984.8917923,2071453508.56237,6480966.647771279,4842568.372607559,1343475.484474886,0.0,0.0,900020.9400000001,0.0,0.0,0.0,9555222.313000001,0.0,45431464.00002386,41790772.397478804,8359795.274241894,150488842.59929538,262551.55179016263,144447.66073738,118103.89105278262,-105057378.59927152,6480966.647771279,0.0,0.0,-108698070.20181657,4842568.372607559,0.0,0.0,-142129047.32505348,1343475.484474886,900020.9400000001,9555222.313000001,-98576411.95150024,-103855501.82920901,-130330328.5875786,-375.4554535266462,-395.5623233650235,-1103.522732619637
IL,7818,17222.33,0.052,8156.076,10.815,173249.399,Natural Gas Fired Combustion Turbine,Combustion turbine,2016.0,8.0,4583.178385734065,173.0,Gas,NG,39.569771,-90.43602,0.4105176,1473.418,4.789123172764592,11.6886927981548,3.9320388127853887,13696892.274106734,20574539.029374767,4624077.643835617,792889860.7319932,2857208280.3733397,141949.6108407425,200577.96841633637,53986.89289954339,0.0,0.0,36166.893000000004,0.0,0.0,0.0,383971.84735000005,0.0,995064.3145102914,1494717.8648935691,335934.2074701198,207573071.46947274,7399.0673592371995,5804.557269511,1594.510089726199,-206578007.15496245,141949.6108407425,0.0,0.0,-206078353.60457918,200577.96841633637,0.0,0.0,-207237137.26200262,53986.89289954339,36166.893000000004,383971.84735000005,-206436057.5441217,-205877775.63616285,-206763011.62875307,-27900.280876129782,-27824.82786552002,-129671.8113989842
AR,7825,146823.89,0.472,93497.191,39.342,1573164.125,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,594.5735117858569,154.8,Gas,NG,33.6094,-93.7924,0.25084406,1516.153,66.81727861682751,96.83976118821367,33.52143607305936,191097416.84412667,191138740.50655594,39421208.82191781,92039979.62445065,138394098.40027228,1980464.1382027674,1661770.3019897465,460249.31728310505,0.0,0.0,308330.16900000005,0.0,0.0,0.0,3273438.6275500003,0.0,13883019.322285615,13886021.441379884,2863907.910534175,10054180.605426265,84819.2211681777,49485.039366763005,35334.18180141469,3828838.71685935,1980464.1382027674,0.0,0.0,3831840.8359536193,1661770.3019897465,0.0,0.0,-7190272.69489209,460249.31728310505,308330.16900000005,3273438.6275500003,5809302.855062118,5493611.137943366,-3148254.5810589846,68.49040553607017,64.76846948465553,-89.09940518087606
NC,7826,2967899.75,9.322,1845729.85,196.069,31056912.085,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,4500.685391587603,1192.0,Gas,NG,35.7314,-80.6019,0.28769016,1553.774,1177.6605267723758,1910.1231315478465,677.6026826484018,3368109106.5689945,3663235615.881832,796860754.7945205,5364816986.772423,8066701155.2618685,34905858.01353321,32777712.937361043,9303484.832762558,0.0,0.0,6232589.475000001,0.0,0.0,0.0,66169324.926249996,0.0,244689460.37195286,266130080.0253878,57891066.44495933,586037058.2452811,1674417.880253295,1000291.137670825,674126.74258247,-341347597.8733282,34905858.01353321,0.0,0.0,-319906978.21989334,32777712.937361043,0.0,0.0,-528145991.80032176,9303484.832762558,6232589.475000001,66169324.926249996,-306441739.859795,-287129265.2825323,-446440592.5663092,-183.013896037373,-171.4800520638834,-662.2502333256621
GA,7829,156370.18,0.617,122306.72,43.198,2058062.029,Natural Gas Fired Combustion Turbine,Combustion turbine,1999.0,25.0,1288.856135986733,242.0,Gas,NG,32.9842,-83.8464,0.1738682,1566.922,102.66672340200438,99.79448899968644,35.70095433789954,293626828.92973256,222734463.3038733,41984322.30136985,311903184.9087894,417396819.7798444,3043041.68163541,1712473.4312346193,490174.10305936064,0.0,0.0,328377.378,0.0,0.0,0.0,3486273.1630999995,0.0,21331669.506019372,16181416.310346259,3050115.3148418334,30323424.6164131,110954.78509118399,52702.48944560599,58252.295645578,-8991755.110393729,3043041.68163541,0.0,0.0,-14142008.306066843,1712473.4312346193,0.0,0.0,-27273309.30157127,490174.10305936064,328377.378,3486273.1630999995,-5948713.4287583195,-12429534.874832224,-22968484.65741191,-53.61385201971771,-112.02342345683857,-394.2932102995236
SC,7834,4486453.4,14.643,2898951.868,531.722,48795732.808,Natural Gas Fired Combined Cycle,Combined cycle,2001.0,23.0,5646.83961722077,1102.0,Gas,NG,34.347734,-82.774478,0.2453505,1570.21,2087.431011275062,2857.2315241977867,1024.3044292237444,5970052692.246677,5727893677.6299925,1204582008.7671232,6222817258.177289,9356816325.569025,61871455.17419284,49030092.95523402,14063699.81324201,0.0,0.0,9421552.14,0.0,0.0,0.0,100025478.55300002,0.0,433717829.6299469,416125240.81054235,87511571.737426,679762521.0648929,2629884.7806860195,1512099.4486397803,1117785.3320462392,-246044691.434946,61871455.17419284,0.0,0.0,-263637280.25435054,49030092.95523402,0.0,0.0,-592250949.3274668,14063699.81324201,9421552.14,100025478.55300002,-184173236.26075315,-214607187.29911652,-468740218.82122487,-70.03091451508784,-81.60326599674647,-419.3472622897458
MD,7835,213788.45,0.664,131559.965,38.644,2213734.625,Natural Gas Fired Combustion Turbine,Combustion turbine,2003.0,21.0,2763.1355008457053,772.6,Gas,NG,39.71901,-76.15976,0.31779477,1442.007,76.79508105961169,148.2575717216766,48.81014840182649,219633931.83048943,273194815.6204119,57400734.52054795,2134798487.9533918,3606697127.108019,2276206.202606891,2544099.930743971,670163.3375570778,0.0,0.0,448955.74500000005,0.0,0.0,0.0,4766413.49275,0.0,15956166.073764289,19847305.97954707,4170100.881646985,262022620.358678,119349.18738053548,72054.553686115,47294.63369442048,-246066454.28491372,2276206.202606891,0.0,0.0,-242175314.37913096,2544099.930743971,0.0,0.0,-257852519.47703102,670163.3375570778,448955.74500000005,4766413.49275,-243790248.08230683,-239631214.448387,-251966986.90172395,-2042.663661420675,-2007.8160539488363,-5327.6020389486475
VA,7836,220893.69,0.724,143369.634,42.536,2409602.713,Natural Gas Fired Combustion Turbine,Combustion turbine,2004.0,20.0,2066.3678075855687,513.3,Gas,NG,38.5283,-77.7681,0.2889378,1478.167,87.27197961758078,149.43757448751126,50.43234931506849,249597861.70628107,282886856.3265128,59308442.79452055,1060666595.6336724,1899492329.5905135,2586741.4758650945,2564348.778205693,692436.1560958904,0.0,0.0,463876.749,0.0,0.0,0.0,4924824.81855,0.0,18133012.963204656,20551422.18696253,4308693.811191651,137996050.1284448,130062.73840939978,74449.280328423,55613.45808097678,-119863037.16524014,2586741.4758650945,0.0,0.0,-117444627.94148226,2564348.778205693,0.0,0.0,-133687356.31725314,692436.1560958904,463876.749,4924824.81855,-117276295.68937504,-114880279.16327657,-127606218.59360725,-901.690192929994,-883.2681870934223,-2294.5204811361373
VA,7837,245545.58,0.898,173232.42,47.795,2912576.505,Natural Gas Fired Combustion Turbine,Combustion turbine,2003.0,21.0,3453.9193760571316,509.1,Gas,NG,38.1181,-78.2139,0.26403502,1496.429,106.16136194970777,164.08769635654411,56.06063470319634,303621495.1761642,318493942.1299532,65927306.4109589,1758390354.3506858,2970763505.388773,3146622.7681893385,2815744.8694782974,769712.5144748859,0.0,0.0,515645.718,0.0,0.0,0.0,5474438.7061,0.0,22057771.129528947,23138238.211915188,4789547.048226975,215822734.96085134,157153.800967974,82757.87198278599,74395.92898518802,-193764963.8313224,3146622.7681893385,0.0,0.0,-192684496.74893615,2815744.8694782974,0.0,0.0,-211033187.91262436,769712.5144748859,515645.718,5474438.7061,-190618341.06313306,-189868751.87945786,-204273390.97404948,-1212.9413344700374,-1208.1715536625854,-2745.7603360893527
VA,7838,308791.01,1.713,182518.89,49.069,3046871.113,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,2561.9175173540216,705.5,Gas,NG,38.5442,-77.7714,0.28325534,1475.61,124.44643449734161,209.26329657929963,70.50023059360731,355916802.662397,397841436.5338002,82908271.1780822,1807432808.493262,2563877982.966232,3688592.3185012056,3590958.169300782,967968.1660502284,0.0,0.0,648461.121,0.0,0.0,0.0,6884495.56795,0.0,25856968.29444108,28902747.309817284,6023195.654609325,186262944.65579453,165578.344468983,104073.903000067,61504.441468916004,-160405976.36135346,3688592.3185012056,0.0,0.0,-157360197.34597725,3590958.169300782,0.0,0.0,-180239749.0011852,967968.1660502284,648461.121,6884495.56795,-156717384.04285225,-153769239.17667645,-171738824.14618498,-946.4847866757683,-928.6796511332514,-2792.2995485290407
VA,7839,853290.57,3.65,518687.744,136.544,8678748.669,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,3641.5295502825616,892.5,Gas,NG,38.0722,-77.5133,0.22586735,1494.603,431.26022211564003,570.9145200357929,194.81519863013696,1233404235.2507305,1155304514.2639458,229102673.58904105,3250065123.6271863,4886896263.578335,12782552.98350757,9796893.163814206,2674812.6771917804,0.0,0.0,1791910.197,0.0,0.0,0.0,19024113.25815,0.0,89605475.11817968,83931615.40081339,16644059.85570342,355027694.11374485,470545.5854343168,287590.237853919,182955.3475803978,-265422218.99556518,12782552.98350757,0.0,0.0,-271096078.71293145,9796893.163814206,0.0,0.0,-338383634.25804144,2674812.6771917804,1791910.197,19024113.25815,-252639666.0120576,-261299185.54911724,-314892798.12569964,-536.9079507543769,-555.3110976653544,-1721.145636299717
IL,7842,1084.49,0.003,625.227,0.508,10521.7,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,640.4793793385054,71.0,Gas,NG,39.103333,-88.85898,0.35460854,1448.947,0.3491180069940375,0.7484676692243677,0.24760045662100458,998477.5000029472,1349809.106366341,291178.1369863014,45474035.93303388,64505789.082424685,10347.857727303272,12843.70520389015,3399.554269406393,0.0,0.0,2277.429,0.0,0.0,0.0,24178.70455,0.0,72538.30352251772,98062.16229686803,21153.77470175465,4686275.361644724,567.1963684269,365.512930783,201.6834376439,-4613737.0581222065,10347.857727303272,0.0,0.0,-4588213.199347856,12843.70520389015,0.0,0.0,-4665121.58694297,3399.554269406393,2277.429,24178.70455,-4603389.200394903,-4575369.494143967,-4635265.899123564,-8116.041386446546,-8066.64102387256,-22982.87828328158
MN,7843,103601.36,0.383,75938.632,59.672,1276418.109,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1778.9106950692985,467.8,Gas,NG,43.799446,-92.682874,0.4833178,1461.73,24.46969615450574,70.87585353265925,23.653278538812785,69983331.00188643,121274144.38502397,27816255.561643835,832174423.1534178,1251282643.4121597,725281.7940195502,1216229.6466204328,324759.51433789957,0.0,0.0,217562.856,0.0,0.0,0.0,2309792.3211999997,0.0,5084212.819734724,8810434.581458813,2020820.6882823964,90904322.0102823,68890.3650893304,34917.460489912,33972.9045994184,-85820109.19054757,725281.7940195502,0.0,0.0,-82093887.42882349,1216229.6466204328,0.0,0.0,-88883501.3219999,324759.51433789957,217562.856,2309792.3211999997,-85094827.39652802,-80877657.78220305,-86031386.63046199,-1235.221025265075,-1174.005358765753,-2532.3529926238575
MN,7844,6970.67,0.022,4348.528,5.497,73185.127,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,594.5735117858569,49.0,Gas,NG,44.795231,-93.581013,0.37574518,1443.103,2.1177612208426315,4.830334264373747,1.5914771689497718,6056797.091609927,8608058.065095272,1871577.1506849315,29134102.07750699,43806917.45228257,62770.44258577561,82888.5359766535,21850.981529680368,0.0,0.0,14638.407000000001,0.0,0.0,0.0,155411.08765,0.0,440019.71582154493,625366.0484722934,135968.04276690434,3182524.868642681,3944.9180691216,2349.371613589,1595.5464555326002,-2742505.1528211357,62770.44258577561,0.0,0.0,-2557158.8201703876,82888.5359766535,0.0,0.0,-3046556.8258757764,21850.981529680368,14638.407000000001,155411.08765,-2679734.71023536,-2474270.284193734,-2854656.3496960956,-679.2877984490173,-627.2044794949747,-1789.1402282882443
TN,7845,3511015.99,7.004,1337805.313,133.084,22507284.677,Natural Gas Fired Combined Cycle,Combined cycle,2010.0,14.0,11220.919287232371,1625.2000000000003,Gas,NG,35.6578,-89.3964,0.34876895,1516.153,1149.1874603731053,2315.7399657480782,801.6018242009133,3286676136.667081,4228872315.2075233,942683745.260274,18236238025.61005,46326457990.68743,34061916.32545884,39738097.812237024,11005993.04627854,0.0,0.0,7373133.579000001,0.0,0.0,0.0,78278101.49705002,0.0,238773443.74917707,307222970.53022236,68484947.97251986,3365566746.2128415,1213636.511532311,1183341.2429168331,30295.26861547795,-3126793302.4636645,34061916.32545884,0.0,0.0,-3058343775.682619,39738097.812237024,0.0,0.0,-3297081798.2403216,11005993.04627854,7373133.579000001,78278101.49705002,-3092731386.1382055,-3018605677.8703823,-3200424570.1179934,-2548.3176855262786,-2487.240330351595,-105641.06926197994
FL,7846,3307524.31,9.766,1934657.757,202.891,32553021.79,Natural Gas Fired Combined Cycle,Combined cycle,2005.0,19.0,3118.224140293587,783.1,Gas,NG,30.320556,-81.947222,0.14230454,1568.749,2653.262283998497,2108.383342768515,755.1425365296803,7588330132.235701,5074724940.735664,888047622.9589041,2441881324.263908,4635419797.4763775,78642694.09771545,36179858.16190772,10368107.026552511,0.0,0.0,6945801.051,0.0,0.0,0.0,73741254.49145,0.0,551283924.1340497,368673243.0558403,64515693.15928824,336758202.5860739,1755091.9168867178,1114757.078612177,640334.8382745408,214525721.54797578,78642694.09771545,0.0,0.0,31915040.469766438,36179858.16190772,0.0,0.0,-272242509.42678565,10368107.026552511,6945801.051,73741254.49145,293168415.6456912,68094898.63167416,-181187346.85778314,167.03878174410949,38.79847999782528,-282.95719056300953
MO,7848,195009.25,0.754,149391.802,31.222,2512765.965,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,1769.2910144927537,321.29999999999995,Gas,NG,38.7538,-93.9983,0.46100965,1520.17,48.28820753465124,128.28120826134065,44.522659817351595,138104273.54910254,222546803.7038255,52358647.94520548,568473202.9565216,906059919.9546328,1431262.471327063,2201305.5337646054,611296.1192922374,0.0,0.0,409519.425,0.0,0.0,0.0,4347731.228750001,0.0,10033125.145466018,16167783.04467213,3803798.780309775,65824266.92946337,135525.9570798294,65725.274089475,69800.68299035438,-55791141.78399736,1431262.471327063,0.0,0.0,-49656483.88479124,2201305.5337646054,0.0,0.0,-62020468.1491536,611296.1192922374,409519.425,4347731.228750001,-54359879.31267029,-47455178.35102663,-56651921.376111366,-401.103083748381,-350.15564083472157,-811.6241696938694
WI,7863,35349.0,0.143,26545.8,8.119,449795.9,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1189.1470235717138,71.0,Gas,NG,44.902814,-91.568096,0.4081258,1443.103,9.887329131596712,24.49513259289962,8.07054794520548,28277761.31636659,43003096.79279534,9490964.383561645,84429438.67359167,126950658.73926784,293060.4354605265,420336.47529415746,110808.62328767125,0.0,0.0,74232.90000000001,0.0,0.0,0.0,788105.9550000001,0.0,2054348.5790093972,3124128.1726977215,689508.2314565604,9222827.170352258,24081.943609259997,11913.910308299999,12168.033300959998,-7168478.591342861,293060.4354605265,0.0,0.0,-6098698.997654537,420336.47529415746,0.0,0.0,-8533318.938895697,110808.62328767125,74232.90000000001,788105.9550000001,-6875418.155882334,-5678362.522360379,-7560171.460608024,-285.50096567947264,-235.79336512427233,-621.3141658653715
NY,7869,162159.43,0.478,94767.759,7.948,1593288.35,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,1179.5273429951692,122.0,Gas,NG,40.8275,-73.6478,0.31519032,1451.869,58.73070876429384,111.69012350812963,37.022700913242005,167969827.06588036,206480098.91816363,43538696.2739726,143902335.84541065,229358460.90769836,1740778.2077736694,1916602.5193995044,508321.68353881274,0.0,0.0,340534.803,0.0,0.0,0.0,3615344.4918499994,0.0,12202825.099507678,15000554.43076186,3163038.8919998836,16662642.525976831,85971.86101808731,54653.679161080996,31318.18185700631,-4459817.426469153,1740778.2077736694,0.0,0.0,-1662088.0952149704,1916602.5193995044,0.0,0.0,-13499603.633976948,508321.68353881274,340534.803,3615344.4918499994,-2719039.218695483,254514.424184534,-9035402.655588135,-31.62708340259651,2.9604386966915563,-288.50342260742667
WA,7870,630305.53,8.314,470240.173,103.815,7912713.154,Natural Gas Fired Combined Cycle,Combined cycle,1993.0,31.0,3808.384299941418,176.39999999999998,Gas,NG,48.746,-122.486,0.21536204,1263.4,334.1010499240559,498.89624649352214,143.90537214611874,955529002.7828,976986764.9647506,169232717.6438356,671798990.5096661,0.0,9902755.119749017,8561059.58982884,1975820.7595662102,0.0,0.0,1323641.6130000001,0.0,0.0,0.0,14052661.791350001,0.0,69418141.9493407,70977025.01487173,12294572.725327164,0.0,426594.6902709531,212436.09582295103,214158.59444800208,69418141.9493407,9902755.119749017,0.0,0.0,70977025.01487173,8561059.58982884,0.0,0.0,12294572.725327164,1975820.7595662102,1323641.6130000001,14052661.791350001,79320897.06908971,79538084.60470057,29646696.889243376,185.93971954669377,186.44883871897625,138.43337441422003
OH,7872,188231.98,0.848,123342.7,130.017,2087298.4,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,1769.2910144927537,594.0,Gas,NG,40.9297,-84.7392,0.4035888,1400.003,53.24148821841133,134.45112120552892,42.97533789954338,152270656.3046564,235255237.52803528,50538997.36986302,1050958862.6086956,1675068759.5799935,1578077.710793712,2307181.239886876,590051.3893607307,0.0,0.0,395287.15800000005,0.0,0.0,0.0,4196631.994100001,0.0,11062297.432408381,17091036.928744268,3671603.146718907,121691922.0544701,111894.61029668999,63441.08537366601,48453.524923023986,-110629624.62206173,1578077.710793712,0.0,0.0,-104600885.12572584,2307181.239886876,0.0,0.0,-118020318.9077512,590051.3893607307,395287.15800000005,4196631.994100001,-109051546.91126801,-102293703.88583896,-112838348.36629046,-974.5915967008281,-914.1968823574781,-2328.7954497748483
FL,7873,3993950.83,13.148,2604116.224,292.425,43819115.424,Natural Gas Fired Combined Cycle,Combined cycle,1967.0,57.0,12099.414207437554,2398.9,Gas,NG,27.9072,-82.4231,0.2155623,1664.444,2115.075203764082,2399.5706089500463,911.8609200913243,6049115082.765274,5086265547.027897,1072348442.0273973,29025284742.221947,0.0,62690829.03956739,41176631.649582796,12519850.432853883,0.0,0.0,8387296.743000001,0.0,0.0,0.0,89045133.75485,0.0,439461626.240924,369511655.54090625,77904947.0513384,0.0,2362414.395434573,1346108.0077054612,1016306.3877291116,439461626.240924,62690829.03956739,0.0,0.0,369511655.54090625,41176631.649582796,0.0,0.0,77904947.0513384,12519850.432853883,8387296.743000001,89045133.75485,502152455.2804914,410688287.19048905,187857227.98204228,212.55900584203775,173.8426111795436,184.84310464858964
NE,7887,67509.75,0.199,38858.366,25.039,653768.93,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,3400.577217667382,216.29999999999998,Gas,NG,40.909653,-96.613086,0.38168338,1536.972,20.19106128395961,43.92386327399803,15.41318493150685,57746435.272124484,78987342.71912637,18125905.479452055,735544852.1814547,1242687551.1633136,598463.0564565628,753733.4937818062,211623.02910958906,0.0,0.0,141770.475,0.0,0.0,0.0,1505129.87625,0.0,4195215.664950312,5738344.470035837,1316827.302853674,90279897.91424708,35251.7151022002,22753.263357825002,12498.451744375197,-86084682.24929677,598463.0564565628,0.0,0.0,-84541553.44421124,753733.4937818062,0.0,0.0,-88963070.6113934,211623.02910958906,141770.475,1505129.87625,-85486219.1928402,-83787819.95042944,-87104547.23103383,-2425.022979591273,-2376.8437849765755,-6969.226990073739
AL,7897,6591696.0,13.453,2664888.675,219.856,44841884.875,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,5433.929712460064,1304.0,Gas,NG,32.381352,-86.574366,0.2149732,1565.461,3500.328136930265,4210.70582350307,1504.9534246575342,10010938471.620558,8764352072.773306,1769825227.3972604,7085844345.047924,11971384927.726685,103749725.97861306,72255711.93131268,20663010.52054795,0.0,0.0,13842561.600000001,0.0,0.0,0.0,146961862.32000002,0.0,727283782.9570704,636720638.0025197,128575876.29803625,869708084.0277011,2417546.233163272,2221643.4672431997,195902.76592007233,-142424301.0706308,103749725.97861306,0.0,0.0,-232987446.0251814,72255711.93131268,0.0,0.0,-741132207.7296649,20663010.52054795,13842561.600000001,146961862.32000002,-38674575.092017725,-160731734.09386873,-559664773.2891169,-15.997450043142893,-66.48548511254614,-2856.849777799759
